	city	neighborhood	price	house type	house_area	garden_area	rooms	balconies	air_condition	parking	protected_room	elevator	sun_balcony	renovated	furniture	accessibility	bars	storage
14052	Ashdod	רובע ו	980000.0	apartment	68.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
14053	Ashdod	רובע ח	1590000.0	apartment	113.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
14054	Ashdod	רובע ט	1290000.0	apartment	80.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14055	Ashdod	רובע טז	1990000.0	apartment	136.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
14056	Ashdod	רובע יא	1645000.0	apartment	100.0	0.0	4.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0
14057	Ashdod	סיטי	2220000.0	apartment	130.0	0.0	4.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0
14058	Ashdod	רובע ד	2490000.0	penthouse	290.0	0.0	5.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
14059	Ashdod	רובע א	3550000.0	apartment	200.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14060	Ashdod	רובע ה	1685000.0	apartment	116.0	0.0	4.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
14061	Ashdod	רובע ב	2230000.0	private house	300.0	200.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
14062	Ashdod	רובע ח	1650000.0	apartment	96.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
14063	Ashdod	רובע טו	2200000.0	apartment	150.0	0.0	5.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
14064	Ashdod	רובע יז	3200000.0	apartment	170.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
14065	Ashdod	רובע י	1550000.0	garden apartment	125.0	0.0	3.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
14066	Ashdod	רובע ב	1230000.0	apartment	90.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
14067	Ashdod	הקריה	3200000.0	apartment	190.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
14068	Ashdod	סיטי	1690000.0	apartment	100.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14069	Ashdod	רובע א	1450000.0	apartment	96.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14070	Ashdod	רובע ו	1290000.0	apartment	75.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
14071	Ashdod	רובע טז	2090000.0	apartment	157.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14072	Ashdod	רובע ח	1450000.0	apartment	80.0	0.0	3.5	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
14073	Ashdod	רובע יב	3230000.0	duplex	152.0	0.0	5.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
14074	Ashdod	רובע ו	1120000.0	apartment	58.0	0.0	2.5	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
14075	Ashdod	רובע ו	1550000.0	apartment	125.0	0.0	5.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
14076	Ashdod	רובע י	1285000.0	apartment	82.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
14077	Ashdod	רובע א	1440000.0	penthouse	114.0	0.0	3.0	2.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0
14078	Ashdod	רובע ה	1990000.0	apartment	140.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14079	Ashdod	רובע ד	1470000.0	apartment	89.0	0.0	3.5	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
14080	Ashdod	הקריה	2990026.0	apartment	204.0	0.0	5.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0
14081	Ashdod	רובע טז	2290000.0	apartment	165.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14082	Ashdod	רובע יב	1990000.0	apartment	130.0	0.0	4.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
14083	Ashdod	רובע ח	1570000.0	apartment	125.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
14084	Ashdod	רובע ח	1430000.0	apartment	95.0	0.0	3.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14085	Ashdod	רובע ד	1520000.0	apartment	117.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
14086	Ashdod	רובע ד	1380000.0	apartment	110.0	0.0	3.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
14087	Ashdod	רובע ח	1195000.0	garden apartment	71.0	5.0	3.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
14088	Ashdod	רובע ט	3500000.0	private house	180.0	325.0	8.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0
14089	Ashdod	רובע א	2150000.0	garden apartment	150.0	50.0	4.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
14090	Ashdod	רובע ח	1600000.0	apartment	103.0	0.0	3.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
14091	Ashdod	רובע א	1560000.0	penthouse	100.0	0.0	4.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
14092	Ashdod	רובע א	2880000.0	apartment	190.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0
14093	Ashdod	רובע י	1690000.0	apartment	90.0	0.0	4.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
14094	Ashdod	רובע יב	2050000.0	apartment	117.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
14095	Ashdod	רובע יב	1685000.0	apartment	90.0	0.0	3.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0
14096	Ashdod	רובע יג	1450000.0	apartment	90.0	0.0	3.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
14097	Ashdod	רובע יג	1689986.0	apartment	130.0	0.0	5.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
14098	Ashdod	רובע ה	1500000.0	apartment	96.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
14099	Ashdod	רובע י	1920000.0	apartment	114.0	0.0	5.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
14100	Ashdod	סיטי	1890000.0	apartment	115.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
14101	Ashdod	רובע ב	1420000.0	apartment	110.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
14102	Ashdod	רובע ד	1560000.0	apartment	100.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
14103	Ashdod	רובע א	1750000.0	apartment	124.0	0.0	5.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
14104	Ashdod	סיטי	1630000.0	apartment	120.0	0.0	4.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0
14105	Ashdod	רובע יא	3900000.0	apartment	176.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14106	Ashdod	רובע טז	2350000.0	apartment	162.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14107	Ashdod	רובע ה	1349000.0	apartment	72.0	0.0	3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14108	Ashdod	רובע ד	1700000.0	apartment	145.0	0.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0
14109	Ashdod	רובע א	1650000.0	apartment	100.0	0.0	4.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
14110	Ashdod	רובע ח	1450000.0	apartment	78.0	0.0	3.5	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
14111	Ashdod	רובע טז	1850000.0	apartment	115.0	0.0	4.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
14112	Ashdod	רובע ד	1390000.0	apartment	97.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0
14113	Ashdod	רובע ב	1120000.0	apartment	57.0	0.0	2.5	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
14114	Ashdod	רובע ב	1350000.0	garden apartment	120.0	35.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
14115	Ashdod	רובע ו	1350000.0	apartment	98.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
14116	Ashdod	סיטי	2390000.0	apartment	136.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
14117	Ashdod	רובע טו	4190000.0	private house	520.0	270.0	6.0	3.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
14118	Ashdod	הקריה	2250000.0	apartment	160.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0
14119	Ashdod	רובע ב	990000.0	apartment	48.0	0.0	2.5	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
14120	Ashdod	רובע י	1410000.0	apartment	80.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
14121	Ashdod	רובע יב	2670000.0	apartment	156.0	0.0	5.5	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
14122	Ashdod	רובע יב	1650000.0	apartment	115.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
14123	Ashdod	רובע ד	3500000.0	daul faimly	300.0	200.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0
14124	Ashdod	רובע י	1600000.0	apartment	124.0	0.0	5.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
14125	Ashdod	סיטי	1850000.0	apartment	130.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
14126	Ashdod	רובע טו	1750000.0	apartment	125.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14127	Ashdod	רובע יב	2100000.0	apartment	160.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
14128	Ashdod	סיטי	1890000.0	apartment	135.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
14129	Ashdod	רובע א	1300000.0	apartment	80.0	0.0	3.5	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
14130	Ashdod	רובע א	1420000.0	apartment	100.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0
14131	Ashdod	רובע א	1580000.0	apartment	130.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
14132	Ashdod	רובע טז	2590000.0	garden apartment	130.0	130.0	4.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
14133	Ashdod	רובע ד	1470000.0	apartment	91.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0
14134	Ashdod	רובע ה	1360000.0	apartment	95.0	0.0	4.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
14135	Ashdod	סיטי	1900006.0	apartment	128.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
14136	Ashdod	רובע יב	2100000.0	apartment	132.0	0.0	4.5	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0
14137	Ashdod	רובע ב	1170000.0	apartment	48.0	0.0	2.5	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
14138	Ashdod	סיטי	2070000.0	apartment	128.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14139	Ashdod	רובע ג	1720000.0	apartment	138.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
14140	Ashdod	מרינה	3400000.0	apartment	150.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
14141	Ashdod	רובע א	1250000.0	apartment	72.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
14142	Ashdod	רובע א	1470000.0	apartment	134.0	0.0	5.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
14143	Ashdod	רובע ט	1685000.0	apartment	104.0	0.0	4.5	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
14144	Ashdod	רובע טז	2590000.0	apartment	165.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
14145	Ashdod	רובע יב	1875000.0	apartment	161.0	0.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14146	Ashdod	סיטי	1790000.0	apartment	100.0	0.0	3.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0
14147	Ashdod	רובע א	2000000.0	apartment	154.0	0.0	4.5	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
14148	Ashdod	סיטי	2350000.0	garden apartment	140.0	140.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
14149	Ashdod	רובע א	1590000.0	apartment	101.0	0.0	4.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
14150	Ashdod	רובע ה	1720000.0	apartment	105.0	0.0	4.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14151	Ashdod	רובע י	1380000.0	apartment	85.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14152	Ashdod	רובע טו	1350000.0	apartment	68.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
14153	Ashdod	רובע ו	2050000.0	garden apartment	129.0	30.0	5.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
14154	Ashdod	רובע י	1950000.0	garden apartment	101.0	70.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
14155	Ashdod	אין	3900000.0	private house	280.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
14156	Ashdod	רובע ב	1100000.0	apartment	78.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
14157	Ashdod	רובע יא	2050000.0	apartment	25.0	0.0	5.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
14158	Ashdod	רובע יז	5900000.0	daul faimly	300.0	0.0	7.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0
14159	Ashdod	רובע יז	2590000.0	apartment	166.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14160	Ashdod	רובע ב	1650000.0	garden apartment	172.0	45.0	4.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
14161	Ashdod	רובע ד	1900000.0	apartment	120.0	0.0	5.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
14162	Ashdod	רובע ח	2550000.0	apartment	185.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14163	Ashdod	רובע יא	1500000.0	apartment	100.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
14164	Ashdod	רובע ב	1080000.0	apartment	51.0	0.0	2.5	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
14165	Ashdod	רובע ב	1030000.0	apartment	83.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0
14166	Ashdod	רובע א	1720000.0	apartment	146.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14167	Ashdod	רובע יג	1410000.0	apartment	96.0	0.0	3.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
14168	Ashdod	סיטי	2050000.0	garden apartment	130.0	60.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14169	Ashdod	רובע א	3200000.0	apartment	210.0	0.0	5.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0
14170	Ashdod	רובע א	1050000.0	apartment	50.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0
14171	Ashdod	סיטי	1830000.0	apartment	126.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
14172	Ashdod	רובע ה	1430000.0	apartment	106.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
14173	Ashdod	רובע א	1580000.0	apartment	87.0	0.0	4.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
14174	Ashdod	סיטי	2630000.0	apartment	150.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
14175	Ashdod	רובע ח	1350000.0	apartment	80.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
14176	Ashdod	רובע יא	1870000.0	apartment	122.0	0.0	4.5	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
14177	Ashdod	רובע ו	1460000.0	apartment	118.0	0.0	4.0	2.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
14178	Ashdod	רובע ח	1550000.0	apartment	110.0	0.0	4.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
14179	Ashdod	רובע ט	2395000.0	duplex	160.0	0.0	5.5	3.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
14180	Ashdod	רובע יב	2190000.0	apartment	145.0	0.0	4.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14181	Ashdod	רובע טו	5100000.0	private house	520.0	200.0	6.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0
14182	Ashdod	רובע טו	1780000.0	apartment	120.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
14183	Ashdod	רובע ד	1570000.0	apartment	130.0	0.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
14184	Ashdod	רובע א	1650000.0	apartment	125.0	0.0	5.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
14185	Ashdod	רובע ב	2500000.0	private house	420.0	320.0	3.5	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
14186	Ashdod	רובע א	1400000.0	apartment	95.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0
14187	Ashdod	רובע ב	865000.0	apartment	60.0	0.0	2.5	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
14188	Ashdod	רובע א	1750000.0	apartment	160.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14189	Ashdod	רובע יג	1730000.0	apartment	150.0	0.0	5.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
14190	Ashdod	רובע ב	940000.0	apartment	88.0	0.0	3.5	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
14191	Ashdod	רובע ג	1570000.0	apartment	100.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
14192	Ashdod	רובע ד	1740000.0	apartment	150.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
14193	Ashdod	רובע ז	3500000.0	apartment	215.0	0.0	7.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
14194	Ashdod	רובע א	1980000.0	apartment	144.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14195	Ashdod	רובע א	2350000.0	apartment	160.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
14196	Ashdod	רובע א	1280000.0	apartment	108.0	0.0	4.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
14197	Ashdod	אין	6900000.0	penthouse	350.0	0.0	5.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
14198	Ashdod	רובע יב	2390000.0	apartment	144.0	0.0	4.5	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
14199	Ashdod	רובע ד	2600000.0	penthouse	150.0	0.0	5.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0
14200	Ashdod	רובע ו	1390000.0	apartment	100.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
14201	Ashdod	רובע יב	2390000.0	apartment	170.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14202	Ashdod	רובע ב	1250000.0	apartment	85.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
14203	Ashdod	רובע א	1640000.0	apartment	133.0	0.0	5.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0
14204	Ashdod	רובע א	1150000.0	apartment	48.0	0.0	2.5	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
14205	Ashdod	רובע ב	1360000.0	garden apartment	140.0	56.0	3.5	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
14206	Ashdod	רובע ב	920000.0	apartment	58.0	0.0	2.5	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14207	Ashdod	רובע טו	4680000.0	penthouse	441.0	0.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
14208	Ashdod	רובע יב	1990000.0	apartment	132.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
14209	Ashdod	אין	1870000.0	apartment	160.0	0.0	5.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0
14210	Ashdod	רובע ו	1660000.0	apartment	110.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14211	Ashdod	רובע א	1220000.0	apartment	74.0	0.0	3.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
14212	Ashdod	רובע ב	1300000.0	penthouse	130.0	0.0	3.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
14213	Ashdod	אין	1360000.0	apartment	95.0	0.0	4.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0
14214	Ashdod	הקריה	4380000.0	penthouse	237.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
14215	Ashdod	רובע א	1600000.0	apartment	110.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
14216	Ashdod	סיטי	6200000.0	penthouse	240.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14217	Ashdod	אין	1990000.0	apartment	130.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
14218	Ashdod	רובע ח	1310000.0	apartment	85.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0
14219	Ashdod	רובע ה	3200000.0	apartment	172.0	0.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
14220	Ashdod	רובע ג	1230000.0	apartment	76.0	0.0	3.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
14221	Ashdod	רובע ח	1750000.0	apartment	125.0	0.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
14222	Ashdod	רובע טז	1945000.0	apartment	114.0	0.0	4.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0
14223	Ashdod	רובע ז	1930000.0	apartment	100.0	0.0	4.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
